Transaction_ID,Customer_ID,Region,Age,Product_Category,Quantity,Payment_Method,Price,Discount,Purchase_Date,Store_Type,First_Purchase_Date,Lead_Time_Days
6214,2152,East,34.0,Electronics,7,Credit Card,174.35,0.03,2024-08-18,Online,2012-05-31,5.0
6109,2526,East,62.0,Clothing,5,Cash,217.89,0.14,2024-01-13,In-Store,2017-02-28,
9680,1143,North,49.0,Clothing,9,Debit Card,335.84,0.04,2023-10-22,Online,2008-08-23,8.0
6432,3798,East,64.0,Toys,9,Debit Card,422.88,0.26,2024-03-09,In-Store,2018-04-29,
14238,2687,East,32.0,Sports,6,Credit Card,462.08,0.15,2023-03-05,Online,2007-11-06,7.0
1120,4634,North,61.0,Electronics,2,Debit Card,451.72,0.16,2023-10-06,Online,2011-11-22,4.0
2884,4350,North,57.0,Toys,7,Debit Card,431.12,0.26,2024-06-02,In-Store,2019-12-29,
10356,4516,South,58.0,Toys,5,Credit Card,17.93,0.23,2024-05-27,Online,2007-01-23,7.0
6575,4293,North,54.0,Home Goods,8,Debit Card,313.5,0.17,2024-07-11,Online,2005-03-03,1.0
15229,1274,South,65.0,Electronics,5,Cash,114.99,0.27,2025-02-04,In-Store,2020-05-14,
10070,3413,East,59.0,Electronics,4,Credit Card,356.88,0.12,2023-02-26,Online,2011-02-12,9.0
1689,4293,North,54.0,Sports,1,Debit Card,247.04,0.04,2023-11-12,In-Store,2005-03-03,
8741,1918,South,65.0,Electronics,2,Credit Card,265.9,0.13,2024-10-27,In-Store,2020-01-13,
12993,4762,North,31.0,Clothing,10,Debit Card,238.75,0.22,2024-07-19,Online,2012-01-23,2.0
5344,1979,North,49.0,Electronics,1,Cash,352.12,0.15,2023-01-06,In-Store,2014-05-04,
9988,1176,South,41.0,Sports,4,Debit Card,91.89,0.23,2024-11-25,In-Store,2013-11-21,
12648,3878,East,47.0,Home Goods,10,Debit Card,149.44,0.05,2024-03-07,In-Store,2013-04-22,
2708,1300,West,62.0,Toys,1,Credit Card,243.97,,2024-06-03,In-Store,2015-01-20,
7577,1428,West,59.0,Toys,8,Credit Card,415.96,0.11,2023-07-25,Online,2013-06-22,3.0
5241,4173,North,36.0,Clothing,9,Debit Card,224.44,0.2,2024-08-25,In-Store,2006-05-19,
3919,4800,East,19.0,Electronics,5,Debit Card,99.59,0.04,2023-04-23,In-Store,2008-12-26,
9622,3312,North,48.0,Electronics,1,Debit Card,368.87,0.01,2023-10-10,In-Store,2010-12-14,
4003,1197,East,44.0,Sports,4,Credit Card,493.4,0.14,2024-08-31,In-Store,2020-11-22,
1449,1574,South,,Toys,9,Debit Card,208.3,0.29,2024-09-18,In-Store,2017-03-17,
7609,3929,West,35.0,Toys,6,Debit Card,93.91,0.02,2024-12-21,In-Store,2005-11-22,
5068,3823,West,31.0,Electronics,9,Credit Card,321.07,0.08,2024-06-02,In-Store,2022-08-23,
1543,3188,West,63.0,Sports,6,Credit Card,203.47,0.14,2024-10-15,In-Store,2017-05-07,
11572,1614,West,27.0,Clothing,9,Debit Card,146.38,0.25,2024-04-05,Online,2014-04-22,3.0
3238,4267,East,54.0,Home Goods,5,Credit Card,137.19,0.16,2023-11-18,In-Store,2019-09-20,
15564,4028,North,59.0,Toys,1,Credit Card,356.1,0.11,2023-05-21,Online,2013-09-18,8.0
15234,3873,North,18.0,Clothing,5,Credit Card,78.28,0.03,2023-08-30,Online,2019-10-31,1.0
4004,3657,South,38.0,Home Goods,1,Credit Card,379.37,0.25,2024-09-10,Online,2021-10-11,7.0
14570,2005,South,25.0,Electronics,2,Debit Card,154.63,0.12,2024-04-20,Online,2006-11-04,5.0
9236,4349,North,51.0,Electronics,6,Debit Card,427.41,0.21,2024-12-01,Online,2014-08-25,4.0
15261,2239,South,28.0,Electronics,4,Credit Card,19.59,0.11,2023-04-09,In-Store,2022-07-23,
2008,2466,South,41.0,Toys,8,Debit Card,380.37,0.19,2024-06-17,In-Store,2020-02-10,
6580,3015,South,52.0,Clothing,7,Cash,215.98,0.04,2024-03-20,In-Store,2016-05-25,
4377,3315,South,31.0,Clothing,8,Credit Card,294.23,0.04,2024-07-10,Online,2021-02-25,1.0
7080,2150,South,31.0,Electronics,5,Debit Card,158.94,0.2,2024-01-11,Online,2015-05-03,8.0
15579,1944,West,33.0,Toys,5,Cash,36.76,0.24,2024-08-19,In-Store,2022-06-24,
7325,4627,West,68.0,Clothing,4,Debit Card,295.69,0.16,2023-11-22,In-Store,2006-02-15,
960,2371,West,68.0,Toys,2,Credit Card,299.51,0.0,2024-08-11,Online,2021-03-21,9.0
12409,4159,South,34.0,Electronics,4,Debit Card,219.12,0.03,2024-03-17,In-Store,2019-09-24,
4166,3178,East,38.0,Home Goods,7,Credit Card,168.31,0.3,2023-06-03,In-Store,2020-02-06,
864,2680,West,31.0,Clothing,4,Cash,183.17,0.29,2024-07-11,In-Store,2007-02-26,
6308,1673,East,22.0,Sports,6,Credit Card,441.54,0.28,2024-11-10,In-Store,2014-10-21,
15144,3242,South,67.0,Sports,10,Debit Card,516.54,0.22,2024-09-27,In-Store,2016-12-15,
6115,2187,North,40.0,Toys,5,Credit Card,21.1,0.08,2024-01-03,In-Store,2006-05-01,
13172,2323,South,47.0,Home Goods,5,Cash,207.94,0.17,2024-04-14,In-Store,2012-12-02,
5507,3121,North,25.0,Electronics,6,Debit Card,196.49,0.26,2023-07-08,In-Store,2012-12-18,
7567,2774,North,35.0,Home Goods,4,Debit Card,373.11,0.08,2023-01-09,Online,2007-11-14,4.0
1506,3995,West,59.0,Clothing,1,Debit Card,208.59,0.06,2024-06-17,Online,2012-07-16,7.0
10886,3068,West,52.0,Electronics,1,Credit Card,483.33,0.18,2024-10-03,In-Store,2021-08-13,
8976,3899,West,47.0,Sports,4,Debit Card,223.62,0.11,2024-08-24,Online,2007-11-18,9.0
7258,4176,West,50.0,Home Goods,8,Debit Card,353.06,0.09,2024-09-23,In-Store,2022-09-27,
3669,2053,South,64.0,Home Goods,5,Credit Card,446.58,0.2,2024-09-08,Online,2014-09-29,5.0
13383,1394,East,55.0,Home Goods,8,Debit Card,385.81,0.14,2023-12-17,In-Store,2006-04-25,
4156,1923,North,32.0,Clothing,8,Cash,22.54,0.2,2023-09-10,In-Store,2016-08-22,
1153,4591,North,,Home Goods,8,Credit Card,339.77,0.08,2024-06-09,Online,2020-03-09,8.0
11785,4470,North,34.0,Toys,5,Credit Card,476.42,0.15,2024-05-24,In-Store,2007-08-17,
14098,4005,South,35.0,Home Goods,6,Cash,73.68,0.03,2024-01-20,In-Store,2013-01-18,
1195,2144,West,41.0,Clothing,2,Credit Card,122.61,0.03,2023-09-10,In-Store,2017-06-30,
2762,2043,North,69.0,Home Goods,6,Debit Card,178.09,0.19,2023-10-16,Online,2012-07-18,4.0
3704,3984,North,62.0,Electronics,1,Cash,457.71,0.14,2023-12-20,In-Store,2007-12-26,
8784,4731,East,60.0,Toys,3,Debit Card,,0.05,2024-12-06,,2015-10-13,
4781,2003,West,18.0,Sports,2,Cash,24.84,0.25,2024-06-04,In-Store,2007-03-13,
9996,1524,West,55.0,Home Goods,8,Cash,58.86,0.21,2024-02-28,In-Store,2007-12-25,
1770,3756,South,22.0,Sports,8,Credit Card,213.4,0.2,2023-05-13,Online,2018-05-23,2.0
6996,3248,South,51.0,Electronics,2,Debit Card,279.07,0.21,2024-11-17,In-Store,2018-08-18,
4267,4373,East,59.0,Sports,9,Debit Card,85.86,0.28,2024-12-13,In-Store,2010-05-01,
2631,3579,East,65.0,Clothing,3,Debit Card,315.8,0.15,2024-08-09,Online,2011-11-24,9.0
6256,3472,North,,Electronics,6,Cash,33.09,0.08,2023-04-09,In-Store,2015-08-07,
9235,4797,West,33.0,Home Goods,1,Credit Card,418.52,0.16,2024-09-21,In-Store,2013-10-19,
12677,4567,West,38.0,Clothing,8,Credit Card,540.52,0.11,2023-12-26,In-Store,2010-06-30,
14057,1717,East,45.0,Electronics,7,Debit Card,313.66,0.19,2023-04-23,In-Store,2018-01-25,
2097,3632,South,44.0,Electronics,6,Credit Card,317.42,0.15,2024-08-12,Online,2020-06-14,9.0
10732,3400,West,68.0,Toys,2,Credit Card,255.83,0.3,2023-02-21,Online,2014-04-06,5.0
4853,2771,West,62.0,Toys,7,Credit Card,96.58,,2024-12-25,Online,2015-01-13,6.0
767,1036,West,41.0,Electronics,8,Cash,259.54,0.16,2024-03-23,In-Store,2021-10-16,
8452,4494,East,28.0,Home Goods,5,Cash,381.84,0.08,2024-04-01,In-Store,2006-09-04,
11585,4675,North,55.0,Clothing,6,Debit Card,30.91,0.01,2024-03-17,Online,2005-08-09,5.0
669,2785,East,65.0,Home Goods,1,Debit Card,230.47,0.28,2023-08-15,Online,2018-11-15,2.0
7104,1910,South,66.0,Toys,2,Debit Card,307.9,0.19,2023-10-08,In-Store,2020-04-15,
3130,3875,South,51.0,Sports,7,Cash,64.41,0.15,2023-01-23,In-Store,2022-03-19,
817,3616,West,43.0,Clothing,9,Debit Card,459.12,0.03,2024-06-17,In-Store,2013-09-20,
14387,3615,East,62.0,Sports,2,Debit Card,474.89,0.13,2025-01-21,In-Store,2016-10-16,
11126,3808,North,68.0,Sports,8,Credit Card,463.43,0.3,2024-09-19,Online,2005-07-11,4.0
11303,1319,South,45.0,Sports,4,Debit Card,,0.21,2024-12-27,In-Store,2009-09-27,
10471,4992,North,68.0,Clothing,5,Credit Card,59.09,0.12,2023-01-20,In-Store,2006-03-28,
1775,2409,West,36.0,Clothing,3,Cash,200.12,0.12,2024-12-21,In-Store,2017-04-11,
8265,4737,West,42.0,Sports,2,Debit Card,480.69,0.18,2024-11-09,Online,2010-10-12,1.0
2790,4110,South,34.0,Sports,8,Debit Card,340.64,0.1,2023-08-14,In-Store,2007-11-08,
4641,4259,South,34.0,Electronics,1,Debit Card,120.03,0.03,2023-12-08,Online,2015-07-06,9.0
2122,3611,South,29.0,Sports,8,Credit Card,241.72,0.28,2024-06-15,In-Store,2008-05-07,
7303,3557,East,27.0,Clothing,6,Credit Card,167.8,0.11,2023-07-12,Online,2016-11-13,9.0
4475,2847,South,,Home Goods,5,Debit Card,57.58,0.15,2023-02-23,Online,2016-11-22,7.0
6168,1062,North,36.0,Clothing,9,Cash,456.47,0.28,2023-10-21,In-Store,2019-12-26,
11233,1237,South,66.0,Home Goods,2,Debit Card,141.31,0.19,2023-07-04,Online,2015-01-29,7.0
10496,1208,East,28.0,Home Goods,2,Credit Card,99.77,0.19,2023-09-21,Online,2016-03-08,9.0
4087,4657,North,,Sports,3,Credit Card,66.6,0.1,2024-11-10,In-Store,2018-11-23,
12881,2420,North,22.0,Sports,10,Credit Card,167.61,0.16,2023-04-17,In-Store,2014-02-20,
1432,1131,West,69.0,Home Goods,6,Debit Card,106.86,0.06,2024-08-16,In-Store,2017-08-10,
6926,1165,South,59.0,Electronics,2,Debit Card,41.75,0.21,2023-06-20,In-Store,2014-11-18,
11710,4408,North,39.0,Electronics,3,Credit Card,213.76,0.3,2023-11-18,In-Store,2019-12-24,
11528,1773,East,65.0,Sports,2,Cash,196.72,0.08,2023-01-14,In-Store,2020-04-29,
6754,1939,East,68.0,Clothing,8,Debit Card,140.98,0.14,2023-05-04,In-Store,2022-08-25,
10389,4443,North,52.0,Clothing,2,Debit Card,462.43,0.06,2024-05-31,Online,2008-12-19,3.0
6799,2117,North,55.0,Toys,2,Cash,375.5,0.23,2023-09-04,In-Store,2013-10-23,
10927,4185,East,66.0,Home Goods,4,Debit Card,312.17,0.23,2024-10-14,In-Store,2017-01-24,
10014,1545,North,22.0,Clothing,3,Debit Card,98.81,0.17,2023-04-20,In-Store,2008-02-28,
1924,2240,North,61.0,Sports,7,Credit Card,416.84,,2024-08-09,Online,2008-08-14,2.0
14111,3880,South,66.0,Home Goods,10,Debit Card,104.49,0.18,2023-10-23,Online,2012-07-30,9.0
9001,3917,West,30.0,Electronics,3,Credit Card,417.65,0.3,2024-04-12,Online,2011-05-09,5.0
9524,2983,South,43.0,Clothing,7,Debit Card,472.25,0.13,2024-11-27,Online,2016-03-28,8.0
8869,2033,West,22.0,Clothing,8,Cash,306.14,0.15,2024-04-03,In-Store,2006-09-17,
3036,3425,South,46.0,Toys,8,Credit Card,380.22,0.28,2023-02-26,In-Store,2010-11-20,
11326,4169,West,49.0,Clothing,9,Debit Card,179.02,0.25,2023-01-31,Online,2013-01-19,2.0
9214,3640,North,55.0,Clothing,7,Credit Card,345.38,,2024-06-11,In-Store,2022-12-03,
12263,2636,South,49.0,Clothing,6,Credit Card,164.93,0.09,2024-07-18,,2010-09-27,
1222,4287,North,22.0,Clothing,2,Credit Card,113.18,0.15,2024-01-16,Online,2013-04-07,5.0
13639,1380,South,30.0,Home Goods,1,Credit Card,124.9,0.13,2023-12-31,Online,2006-04-07,4.0
5149,4607,North,21.0,Home Goods,7,Cash,178.77,0.29,2023-05-23,,2005-04-03,
8131,2668,North,26.0,Sports,3,Credit Card,397.66,0.11,2023-02-20,In-Store,2020-02-01,
15227,1274,South,65.0,Electronics,1,Cash,118.71,0.08,2024-12-12,In-Store,2020-05-14,
12217,4115,East,66.0,Toys,7,Credit Card,199.61,0.26,2025-01-04,Online,2012-11-05,4.0
9610,4504,West,64.0,Toys,1,Cash,363.21,0.22,2024-02-26,In-Store,2005-01-31,
12166,1417,East,64.0,Sports,8,Debit Card,127.98,0.26,2023-06-15,Online,2008-12-04,2.0
15103,2411,East,50.0,Sports,9,Credit Card,223.15,0.25,2024-06-04,In-Store,2007-09-24,
10239,4815,West,30.0,Electronics,8,Cash,80.96,0.03,2023-08-30,In-Store,2012-09-27,
1774,4070,East,59.0,Home Goods,9,Credit Card,375.53,0.17,2024-11-17,In-Store,2012-04-08,
2826,2142,South,51.0,Electronics,5,Credit Card,193.52,0.09,2024-07-30,In-Store,2020-03-10,
10736,4407,East,19.0,Sports,9,Debit Card,52.05,0.24,2024-07-02,In-Store,2014-06-23,
13450,1726,West,26.0,Home Goods,10,Credit Card,363.51,0.2,2024-01-19,Online,2021-06-19,1.0
6098,1060,West,40.0,Toys,5,Credit Card,330.72,0.29,2024-10-16,In-Store,2012-11-26,
7374,4183,South,22.0,Sports,1,Credit Card,214.02,0.19,2023-08-13,In-Store,2015-11-05,
8168,4182,East,,Electronics,9,Debit Card,493.76,0.21,2024-10-16,Online,2014-03-15,9.0
9186,4672,South,56.0,Sports,1,Credit Card,325.92,0.24,2023-01-04,Online,2013-08-20,4.0
3767,4812,North,20.0,Toys,7,Debit Card,493.74,0.21,2023-08-08,In-Store,2005-11-09,
8635,3969,West,26.0,Clothing,7,Credit Card,272.2,0.15,2023-05-16,Online,2006-11-26,9.0
6759,4582,West,61.0,Toys,8,Debit Card,138.27,0.13,2023-02-26,In-Store,2019-03-25,
11283,4214,East,57.0,Sports,3,Credit Card,231.08,0.09,2024-07-07,In-Store,2014-05-31,
3221,2686,East,64.0,Home Goods,8,Cash,261.27,0.06,2023-01-10,,2022-04-06,
12930,4647,East,45.0,Sports,5,Debit Card,140.92,0.26,2023-05-02,Online,2011-05-20,9.0
726,1089,South,42.0,Sports,3,Credit Card,477.23,0.28,2024-11-27,Online,2019-09-05,5.0
3091,1262,North,25.0,Electronics,4,Debit Card,,0.13,2024-10-04,In-Store,2018-06-29,
14565,2964,South,36.0,Electronics,3,Debit Card,290.29,0.26,2023-07-15,In-Store,2013-05-04,
15569,1053,West,69.0,Clothing,10,Cash,504.07,0.28,2024-07-06,In-Store,2016-01-19,
7246,4651,East,45.0,Clothing,9,Debit Card,149.18,0.03,2023-08-05,Online,2005-10-16,9.0
6025,1283,East,35.0,Sports,6,Debit Card,,0.13,2024-07-18,,2017-05-02,
1072,4962,North,26.0,Toys,1,Credit Card,304.78,0.24,2023-05-19,In-Store,2008-11-28,
3139,4301,North,53.0,Clothing,5,Credit Card,437.87,,2023-01-24,In-Store,2009-01-30,
236,2663,North,24.0,Home Goods,8,Debit Card,355.58,0.1,2023-10-16,In-Store,2022-11-05,
14502,4842,North,55.0,Sports,9,Debit Card,,0.2,2023-10-14,,2009-12-28,
1866,3681,West,53.0,Toys,6,Debit Card,458.29,0.12,2024-11-04,In-Store,2011-03-28,
13272,1057,South,36.0,Toys,1,Credit Card,209.09,0.22,2024-08-27,Online,2016-02-07,3.0
6959,1990,North,61.0,Toys,8,Debit Card,174.51,0.07,2024-05-11,Online,2011-10-20,7.0
8132,4272,South,59.0,Home Goods,6,Credit Card,213.18,0.11,2023-05-08,In-Store,2017-09-18,
12087,1432,East,57.0,Toys,9,Credit Card,346.05,0.15,2023-11-30,Online,2015-08-08,4.0
5030,3828,West,56.0,Home Goods,1,Cash,269.34,0.24,2023-09-06,In-Store,2019-12-18,
362,2787,East,35.0,Sports,5,Credit Card,,0.15,2023-06-11,In-Store,2010-06-02,
1608,1536,West,68.0,Sports,5,Debit Card,478.94,0.06,2023-08-22,In-Store,2009-10-23,
12953,1433,East,52.0,Clothing,5,Debit Card,128.78,0.08,2023-08-10,Online,2021-09-29,8.0
2852,2092,North,51.0,Clothing,5,Debit Card,471.93,0.02,2023-09-09,In-Store,2008-11-02,
11367,1808,South,66.0,Clothing,4,Credit Card,422.91,0.23,2023-07-21,Online,2011-06-29,8.0
2938,4371,East,40.0,Toys,8,Credit Card,41.76,0.09,2023-01-15,In-Store,2022-08-26,
3662,3743,North,18.0,Clothing,4,Credit Card,,0.04,2024-08-14,In-Store,2019-12-23,
6104,1330,West,21.0,Clothing,3,Debit Card,410.8,0.16,2024-01-21,,2009-01-28,
7033,2574,South,35.0,Electronics,7,Credit Card,60.65,0.05,2024-04-01,Online,2007-10-31,9.0
2822,2198,South,69.0,Home Goods,6,Debit Card,171.33,0.27,2024-06-26,Online,2017-05-20,3.0
7994,3410,South,35.0,Electronics,3,Debit Card,51.49,0.11,2024-04-27,Online,2007-08-23,4.0
5779,1762,West,57.0,Clothing,2,Cash,410.82,0.07,2024-06-07,In-Store,2019-11-22,
3386,4699,East,66.0,Clothing,2,Debit Card,228.57,0.21,2023-10-24,Online,2005-07-14,5.0
13461,4638,West,24.0,Electronics,6,Credit Card,101.42,0.23,2023-04-04,,2020-08-11,
13329,1810,East,43.0,Sports,4,Cash,243.47,0.1,2024-12-01,In-Store,2006-10-07,
12792,2982,North,25.0,Electronics,9,Credit Card,232.68,0.2,2024-06-06,Online,2005-09-30,4.0
552,2982,North,25.0,Electronics,1,Credit Card,195.33,0.16,2024-03-14,Online,2005-09-30,3.0
7559,4235,South,22.0,Electronics,7,Debit Card,122.44,0.1,2024-05-05,In-Store,2014-04-26,
7861,2573,East,61.0,Home Goods,3,Credit Card,323.01,0.28,2024-12-17,Online,2011-05-23,9.0
3841,1499,North,49.0,Toys,2,Credit Card,209.13,0.17,2023-03-03,In-Store,2010-05-17,
4355,3381,South,27.0,Toys,3,Credit Card,128.19,0.1,2023-12-13,Online,2010-05-18,2.0
836,4080,West,61.0,Home Goods,2,Cash,364.23,0.21,2024-09-07,In-Store,2007-07-20,
7931,1305,East,38.0,Electronics,5,Credit Card,127.94,0.2,2024-03-29,In-Store,2009-10-22,
2487,1213,West,36.0,Toys,4,Credit Card,81.87,0.09,2023-10-01,In-Store,2009-02-15,
5296,3803,North,67.0,Home Goods,3,Credit Card,395.43,0.27,2024-03-27,Online,2021-02-24,5.0
10370,3268,North,63.0,Sports,7,Cash,95.17,0.16,2023-11-23,In-Store,2014-08-29,
13465,4118,East,44.0,Home Goods,1,Debit Card,337.72,0.3,2023-02-16,In-Store,2016-02-27,
5396,3408,North,37.0,Home Goods,2,Credit Card,424.98,0.07,2024-04-07,Online,2007-03-21,4.0
10503,2947,East,54.0,Electronics,1,Debit Card,483.47,0.04,2024-07-18,Online,2005-05-03,1.0
4554,2710,East,29.0,Sports,6,Debit Card,420.39,0.15,2024-11-28,Online,2006-03-24,7.0
3089,2343,South,45.0,Electronics,4,Credit Card,487.99,0.11,2023-02-22,Online,2020-10-25,9.0
6387,3841,East,45.0,Electronics,1,Debit Card,349.42,0.22,2023-03-21,In-Store,2005-11-04,
5710,4453,East,66.0,Toys,9,Credit Card,123.42,0.19,2023-07-14,In-Store,2013-02-25,
5864,1450,West,68.0,Toys,8,Cash,212.68,0.11,2024-09-11,In-Store,2011-02-03,
5447,2890,North,45.0,Clothing,3,Cash,300.05,0.04,2024-06-26,In-Store,2017-10-12,
6861,3427,East,45.0,Electronics,9,Credit Card,156.93,0.23,2023-01-02,In-Store,2018-02-03,
7489,1071,East,32.0,Toys,9,Debit Card,376.12,0.16,2024-03-27,In-Store,2017-09-27,
15186,2174,East,62.0,Electronics,10,Credit Card,396.62,0.25,2024-10-20,In-Store,2015-10-25,
2379,4530,West,20.0,Electronics,6,Credit Card,281.61,0.02,2023-11-24,Online,2010-04-25,9.0
10857,4636,North,69.0,Toys,4,Credit Card,57.39,0.02,2023-08-24,In-Store,2005-06-01,
2711,3334,East,58.0,Clothing,3,Credit Card,64.94,0.03,2023-08-24,Online,2016-05-04,3.0
3869,3964,West,,Toys,4,Credit Card,270.41,0.26,2023-10-29,Online,2012-12-23,9.0
15262,3025,East,33.0,Toys,8,Credit Card,119.32,0.28,2024-07-06,In-Store,2007-04-22,
13865,4351,West,22.0,Clothing,5,Cash,309.08,0.22,2024-01-07,In-Store,2014-09-15,
14701,2363,West,41.0,Electronics,3,Debit Card,89.84,0.23,2023-10-26,Online,2007-12-10,9.0
4893,3988,West,23.0,Home Goods,5,Debit Card,356.33,0.14,2023-11-04,Online,2010-04-26,6.0
5844,3763,North,41.0,Toys,8,Debit Card,288.42,0.2,2024-03-20,In-Store,2010-08-16,
5980,4554,North,54.0,Toys,8,Credit Card,358.42,0.07,2024-12-16,Online,2013-11-13,7.0
305,2439,South,60.0,Home Goods,6,Debit Card,249.57,0.28,2024-09-02,In-Store,2006-11-22,
4657,3041,West,65.0,Home Goods,1,Debit Card,484.94,0.23,2023-02-19,In-Store,2018-11-25,
6499,2503,South,58.0,Sports,6,Credit Card,409.26,0.01,2023-04-18,In-Store,2014-01-17,
6496,4500,North,40.0,Home Goods,6,Credit Card,416.32,0.15,2023-04-08,Online,2006-10-02,8.0
11110,3496,West,64.0,Toys,7,Credit Card,457.45,0.29,2023-11-29,In-Store,2012-12-19,
15570,4088,West,21.0,Toys,4,Credit Card,86.84,0.17,2023-11-22,In-Store,2009-11-22,
10127,3571,West,31.0,Sports,4,Credit Card,186.94,0.14,2023-10-05,Online,2022-04-07,5.0
9577,3043,West,,Electronics,3,Debit Card,443.38,0.25,2023-02-09,In-Store,2014-02-02,
1668,3079,West,20.0,Clothing,3,Cash,144.53,0.01,2023-02-17,In-Store,2021-11-08,
7884,2825,West,18.0,Clothing,7,Credit Card,493.13,0.21,2023-02-07,Online,2012-09-30,1.0
6949,4426,West,27.0,Toys,8,Cash,256.36,0.2,2024-04-19,In-Store,2018-05-03,
10306,1061,West,35.0,Sports,9,Credit Card,406.08,0.0,2024-06-06,Online,2013-06-17,6.0
7923,3176,North,38.0,Electronics,8,Debit Card,134.77,0.02,2024-06-04,In-Store,2017-07-30,
13543,4606,East,23.0,Home Goods,5,Credit Card,267.27,0.2,2023-12-05,Online,2005-07-05,7.0
11538,2127,South,20.0,Electronics,4,Debit Card,186.27,0.18,2023-02-23,In-Store,2012-12-27,
15241,3928,West,28.0,Sports,4,Debit Card,372.75,0.21,2024-09-03,In-Store,2011-03-14,
3263,4138,West,28.0,Toys,7,Debit Card,241.54,0.19,2023-02-12,In-Store,2014-12-27,
10540,3869,South,69.0,Electronics,7,Credit Card,30.1,0.26,2024-02-20,Online,2011-04-08,8.0
1613,4974,West,33.0,Electronics,5,Cash,393.67,0.28,2024-02-19,In-Store,2009-08-27,
2488,4762,North,31.0,Home Goods,3,Debit Card,433.71,0.24,2023-11-24,Online,2012-01-23,8.0
1722,1327,South,20.0,Clothing,7,Debit Card,224.03,0.23,2023-02-26,In-Store,2007-09-10,
9678,2141,West,57.0,Clothing,4,Debit Card,162.2,0.1,2024-05-05,Online,2015-09-15,9.0
948,2035,West,20.0,Sports,2,Debit Card,447.95,0.02,2024-06-22,In-Store,2007-01-29,
13769,4665,North,38.0,Toys,1,Debit Card,348.74,0.12,2024-08-08,In-Store,2021-12-30,
4273,1392,North,49.0,Home Goods,6,Cash,485.03,0.29,2024-05-16,In-Store,2020-06-21,
1263,4465,South,24.0,Electronics,6,Credit Card,398.13,0.05,2023-08-29,In-Store,2010-04-30,
45,4547,South,20.0,Home Goods,3,Cash,195.26,0.14,2024-01-27,In-Store,2016-08-23,
11640,4573,East,35.0,Clothing,2,Credit Card,470.84,0.28,2023-09-23,In-Store,2012-03-23,
2827,4289,West,43.0,Toys,7,Credit Card,466.86,0.08,2024-08-01,In-Store,2016-08-07,
11503,1752,North,43.0,Toys,1,Cash,143.64,0.22,2024-03-15,In-Store,2008-09-23,
8957,3795,South,20.0,Home Goods,7,Credit Card,462.0,0.09,2023-10-13,Online,2008-05-06,2.0
9126,2047,West,61.0,Electronics,6,Debit Card,350.63,0.13,2024-08-28,Online,2018-12-08,1.0
7429,1959,North,45.0,Home Goods,8,Credit Card,239.21,0.21,2023-06-02,In-Store,2006-08-06,
11678,4138,West,28.0,Toys,2,Debit Card,211.97,0.1,2023-03-27,In-Store,2014-12-27,
2500,3139,North,44.0,Electronics,9,Cash,456.0,0.11,2023-08-06,,2022-04-26,
13940,1536,West,68.0,Toys,8,Credit Card,87.14,0.01,2025-01-02,Online,2009-10-23,6.0
9998,2624,North,44.0,Toys,2,Credit Card,231.14,0.08,2023-11-02,Online,2018-10-07,5.0
3614,1038,North,39.0,Electronics,8,Credit Card,233.7,,2023-09-27,Online,2018-08-31,8.0
11874,2382,South,40.0,Toys,3,Credit Card,287.0,0.11,2024-01-21,Online,2017-08-31,3.0
7726,3452,East,51.0,Clothing,1,Credit Card,157.38,0.09,2024-07-16,Online,2011-02-15,4.0
7424,2625,South,47.0,Sports,6,Debit Card,226.79,,2023-07-27,Online,2017-01-23,7.0
5983,2437,West,28.0,Toys,1,Debit Card,121.19,,2023-01-15,In-Store,2020-12-05,
6280,2068,North,,Sports,5,Cash,182.09,0.06,2023-03-30,In-Store,2012-11-24,
3670,2830,North,59.0,Clothing,8,Credit Card,93.14,0.18,2024-04-10,Online,2021-05-10,2.0
9789,1142,North,53.0,Toys,2,Credit Card,238.71,,2023-09-10,In-Store,2021-03-11,
9707,4836,South,56.0,Home Goods,5,Debit Card,49.35,0.06,2024-08-22,Online,2018-05-21,4.0
14722,4489,East,58.0,Electronics,9,Debit Card,444.25,0.17,2025-01-10,Online,2022-09-13,9.0
7990,4605,North,35.0,Clothing,5,Cash,88.19,0.08,2024-10-09,In-Store,2005-12-17,
4686,4546,West,27.0,Sports,6,Debit Card,188.28,0.28,2024-03-23,Online,2005-05-15,4.0
12240,2642,West,54.0,Toys,9,Debit Card,235.05,0.1,2024-11-06,Online,2018-02-25,9.0
4280,4808,East,,Electronics,6,Debit Card,219.49,0.2,2024-09-20,In-Store,2008-04-02,
10150,2204,South,20.0,Electronics,6,Cash,157.89,0.03,2024-05-07,In-Store,2015-11-09,
9776,4631,South,20.0,Sports,7,Cash,230.31,0.11,2023-06-13,In-Store,2017-11-18,
15545,4398,East,22.0,Electronics,1,Credit Card,111.81,0.28,2024-06-30,In-Store,2006-02-19,
1857,3868,North,58.0,Home Goods,3,Credit Card,71.38,0.09,2024-06-02,Online,2015-07-26,3.0
10288,4317,West,56.0,Sports,6,Debit Card,149.08,0.27,2023-03-14,Online,2018-08-27,9.0
12619,4139,North,45.0,Electronics,2,Credit Card,100.4,0.01,2023-05-21,In-Store,2016-04-12,
1040,4044,East,43.0,Clothing,4,Cash,191.24,0.05,2024-06-26,In-Store,2015-11-22,
